"","Date","Time","Origin","PAR","Date_Time","X","Treatment"
"1005",2021-01-14,"13:30:00","Flat",1356.467,2021-01-14 13:30:00,NA,NA
"1006",2021-01-14,"13:30:00","Flat",1538.63675,2021-01-14 13:30:00,NA,NA
"1007",2021-01-14,"14:00:00","Slope",1095.34325,2021-01-14 14:00:00,NA,NA
"1008",2021-01-14,"14:00:00","Slope",1145.898,2021-01-14 14:00:00,NA,NA
"1009",2021-01-14,"14:00:00","Flat",1349.14675,2021-01-14 14:00:00,NA,NA
"1010",2021-01-14,"14:00:00","Flat",1672.3875,2021-01-14 14:00:00,NA,NA
"1011",2021-01-14,"14:30:00","Slope",1046.38475,2021-01-14 14:30:00,NA,NA
"1012",2021-01-14,"14:30:00","Slope",1089.376,2021-01-14 14:30:00,NA,NA
"1013",2021-01-14,"14:30:00","Flat",1289.5155,2021-01-14 14:30:00,NA,NA
"1014",2021-01-14,"14:30:00","Flat",1628.47475,2021-01-14 14:30:00,NA,NA
"1015",2021-01-14,"15:00:00","Slope",721.51875,2021-01-14 15:00:00,NA,NA
"1016",2021-01-14,"15:00:00","Slope",749.182,2021-01-14 15:00:00,NA,NA
"1017",2021-01-14,"15:00:00","Flat",1172.254417,2021-01-14 15:00:00,NA,NA
"1018",2021-01-14,"15:00:00","Flat",1500.31875,2021-01-14 15:00:00,NA,NA
"1019",2021-01-14,"15:30:00","Slope",205.733,2021-01-14 15:30:00,NA,NA
"1020",2021-01-14,"15:30:00","Slope",213.70925,2021-01-14 15:30:00,NA,NA
"1021",2021-01-14,"15:30:00","Flat",1012.1685,2021-01-14 15:30:00,NA,NA
"1022",2021-01-14,"15:30:00","Flat",1318.22775,2021-01-14 15:30:00,NA,NA
"1023",2021-01-14,"16:00:00","Slope",189.26175,2021-01-14 16:00:00,NA,NA
"1024",2021-01-14,"16:00:00","Slope",191.927,2021-01-14 16:00:00,NA,NA
"1025",2021-01-14,"16:00:00","Flat",837.9904167,2021-01-14 16:00:00,NA,NA
"1026",2021-01-14,"16:00:00","Flat",1101.884,2021-01-14 16:00:00,NA,NA
"1027",2021-01-14,"16:30:00","Slope",132.30225,2021-01-14 16:30:00,NA,NA
"1028",2021-01-14,"16:30:00","Slope",136.5555,2021-01-14 16:30:00,NA,NA
"1029",2021-01-14,"16:30:00","Flat",658,2021-01-14 16:30:00,NA,NA
"1030",2021-01-14,"16:30:00","Flat",872.74075,2021-01-14 16:30:00,NA,NA
"1031",2021-01-14,"17:00:00","Slope",88.04275,2021-01-14 17:00:00,NA,NA
"1032",2021-01-14,"17:00:00","Slope",92.8955,2021-01-14 17:00:00,NA,NA
"1033",2021-01-14,"17:00:00","Flat",481.6285833,2021-01-14 17:00:00,NA,NA
"1034",2021-01-14,"17:00:00","Flat",644,2021-01-14 17:00:00,NA,NA
"1035",2021-01-14,"17:30:00","Slope",53.30825,2021-01-14 17:30:00,NA,NA
"1036",2021-01-14,"17:30:00","Slope",57.4365,2021-01-14 17:30:00,NA,NA
"1037",2021-01-14,"17:30:00","Flat",316.08675,2021-01-14 17:30:00,NA,NA
"1038",2021-01-14,"17:30:00","Flat",423.47025,2021-01-14 17:30:00,NA,NA
"1039",2021-01-14,"18:00:00","Slope",35.71875,2021-01-14 18:00:00,NA,NA
"1040",2021-01-14,"18:00:00","Slope",39.412,2021-01-14 18:00:00,NA,NA
"1041",2021-01-14,"18:00:00","Flat",173.30075,2021-01-14 18:00:00,NA,NA
"1042",2021-01-14,"18:00:00","Flat",231.96075,2021-01-14 18:00:00,NA,NA
"1043",2021-01-14,"18:30:00","Slope",19.27225,2021-01-14 18:30:00,NA,NA
"1044",2021-01-14,"18:30:00","Slope",21.2695,2021-01-14 18:30:00,NA,NA
"1045",2021-01-14,"18:30:00","Flat",63.41475,2021-01-14 18:30:00,NA,NA
"1046",2021-01-14,"18:30:00","Flat",81.42575,2021-01-14 18:30:00,NA,NA
"1047",2021-01-14,"19:00:00","Slope",3.52425,2021-01-14 19:00:00,NA,NA
"1048",2021-01-14,"19:00:00","Slope",3.9235,2021-01-14 19:00:00,NA,NA
"1049",2021-01-14,"19:00:00","Flat",8.96525,2021-01-14 19:00:00,NA,NA
"1050",2021-01-14,"19:00:00","Flat",10.626,2021-01-14 19:00:00,NA,NA
"1051",2021-01-14,"19:30:00","Slope",0,2021-01-14 19:30:00,NA,NA
"1052",2021-01-14,"19:30:00","Flat",0.04025,2021-01-14 19:30:00,NA,NA
"1053",2021-01-14,"19:30:00","Flat",0.054833333,2021-01-14 19:30:00,NA,NA
"1054",2021-01-14,"20:00:00","Slope",0,2021-01-14 20:00:00,NA,NA
"1055",2021-01-14,"20:00:00","Flat",0,2021-01-14 20:00:00,NA,NA
"1056",2021-01-14,"20:30:00","Slope",0,2021-01-14 20:30:00,NA,NA
"1057",2021-01-14,"20:30:00","Flat",0,2021-01-14 20:30:00,NA,NA
"1058",2021-01-14,"21:00:00","Slope",0,2021-01-14 21:00:00,NA,NA
"1059",2021-01-14,"21:00:00","Flat",0,2021-01-14 21:00:00,NA,NA
"1060",2021-01-14,"21:30:00","Slope",0,2021-01-14 21:30:00,NA,NA
"1061",2021-01-14,"21:30:00","Flat",0,2021-01-14 21:30:00,NA,NA
"1062",2021-01-14,"22:00:00","Slope",0,2021-01-14 22:00:00,NA,NA
"1063",2021-01-14,"22:00:00","Flat",0,2021-01-14 22:00:00,NA,NA
"1064",2021-01-14,"22:30:00","Slope",0,2021-01-14 22:30:00,NA,NA
"1065",2021-01-14,"22:30:00","Flat",0,2021-01-14 22:30:00,NA,NA
"1066",2021-01-14,"23:00:00","Slope",0,2021-01-14 23:00:00,NA,NA
"1067",2021-01-14,"23:00:00","Flat",0,2021-01-14 23:00:00,NA,NA
"1068",2021-01-14,"23:30:00","Slope",0,2021-01-14 23:30:00,NA,NA
"1069",2021-01-14,"23:30:00","Flat",0,2021-01-14 23:30:00,NA,NA
"1070",2021-01-14,"24:00:00","Slope",0,2021-01-15 00:00:00,NA,NA
"1071",2021-01-14,"24:00:00","Flat",0,2021-01-15 00:00:00,NA,NA
"1072",2021-01-15,"00:30:00","Slope",0,2021-01-15 00:30:00,NA,NA
"1073",2021-01-15,"00:30:00","Flat",0,2021-01-15 00:30:00,NA,NA
"1074",2021-01-15,"01:00:00","Slope",0,2021-01-15 01:00:00,NA,NA
"1075",2021-01-15,"01:00:00","Flat",0,2021-01-15 01:00:00,NA,NA
"1076",2021-01-15,"01:30:00","Slope",0,2021-01-15 01:30:00,NA,NA
"1077",2021-01-15,"01:30:00","Flat",0,2021-01-15 01:30:00,NA,NA
"1078",2021-01-15,"02:00:00","Slope",0,2021-01-15 02:00:00,NA,NA
"1079",2021-01-15,"02:00:00","Flat",0,2021-01-15 02:00:00,NA,NA
"1080",2021-01-15,"02:30:00","Slope",0,2021-01-15 02:30:00,NA,NA
"1081",2021-01-15,"02:30:00","Flat",0,2021-01-15 02:30:00,NA,NA
"1082",2021-01-15,"03:00:00","Slope",0,2021-01-15 03:00:00,NA,NA
"1083",2021-01-15,"03:00:00","Flat",0,2021-01-15 03:00:00,NA,NA
"1084",2021-01-15,"03:30:00","Slope",0,2021-01-15 03:30:00,NA,NA
"1085",2021-01-15,"03:30:00","Flat",0,2021-01-15 03:30:00,NA,NA
"1086",2021-01-15,"04:00:00","Slope",0,2021-01-15 04:00:00,NA,NA
"1087",2021-01-15,"04:00:00","Flat",0,2021-01-15 04:00:00,NA,NA
"1088",2021-01-15,"04:30:00","Slope",0,2021-01-15 04:30:00,NA,NA
"1089",2021-01-15,"04:30:00","Flat",0,2021-01-15 04:30:00,NA,NA
"1090",2021-01-15,"05:00:00","Slope",0,2021-01-15 05:00:00,NA,NA
"1091",2021-01-15,"05:00:00","Flat",0.027416667,2021-01-15 05:00:00,NA,NA
"1092",2021-01-15,"05:00:00","Flat",0.04025,2021-01-15 05:00:00,NA,NA
"1093",2021-01-15,"05:30:00","Slope",3.65125,2021-01-15 05:30:00,NA,NA
"1094",2021-01-15,"05:30:00","Slope",3.7465,2021-01-15 05:30:00,NA,NA
"1095",2021-01-15,"05:30:00","Flat",8.663666667,2021-01-15 05:30:00,NA,NA
"1096",2021-01-15,"05:30:00","Flat",10.3845,2021-01-15 05:30:00,NA,NA
"1097",2021-01-15,"06:00:00","Slope",29.68625,2021-01-15 06:00:00,NA,NA
"1098",2021-01-15,"06:00:00","Slope",32.7745,2021-01-15 06:00:00,NA,NA
"1099",2021-01-15,"06:00:00","Flat",67.69175,2021-01-15 06:00:00,NA,NA
"1100",2021-01-15,"06:00:00","Flat",79.25225,2021-01-15 06:00:00,NA,NA
"1101",2021-01-15,"06:30:00","Slope",100.17125,2021-01-15 06:30:00,NA,NA
"1102",2021-01-15,"06:30:00","Slope",113.87,2021-01-15 06:30:00,NA,NA
"1103",2021-01-15,"06:30:00","Flat",171.738,2021-01-15 06:30:00,NA,NA
"1104",2021-01-15,"06:30:00","Flat",195.2125,2021-01-15 06:30:00,NA,NA
"1105",2021-01-15,"07:00:00","Slope",198.59625,2021-01-15 07:00:00,NA,NA
"1106",2021-01-15,"07:00:00","Slope",233.463,2021-01-15 07:00:00,NA,NA
"1107",2021-01-15,"07:00:00","Flat",283.8173333,2021-01-15 07:00:00,NA,NA
"1108",2021-01-15,"07:00:00","Flat",314.31225,2021-01-15 07:00:00,NA,NA
"1109",2021-01-15,"07:30:00","Slope",277.20925,2021-01-15 07:30:00,NA,NA
"1110",2021-01-15,"07:30:00","Slope",330.2525,2021-01-15 07:30:00,NA,NA
"1111",2021-01-15,"07:30:00","Flat",399.9269167,2021-01-15 07:30:00,NA,NA
"1112",2021-01-15,"07:30:00","Flat",441.66325,2021-01-15 07:30:00,NA,NA
"1113",2021-01-15,"08:00:00","Slope",382.016,2021-01-15 08:00:00,NA,NA
"1114",2021-01-15,"08:00:00","Slope",436.5705,2021-01-15 08:00:00,NA,NA
"1115",2021-01-15,"08:00:00","Flat",546.0029167,2021-01-15 08:00:00,NA,NA
"1116",2021-01-15,"08:00:00","Flat",604.67575,2021-01-15 08:00:00,NA,NA
"1117",2021-01-15,"08:30:00","Slope",439.76925,2021-01-15 08:30:00,NA,NA
"1118",2021-01-15,"08:30:00","Slope",500.261,2021-01-15 08:30:00,NA,NA
"1119",2021-01-15,"08:30:00","Flat",642.6466667,2021-01-15 08:30:00,NA,NA
"1120",2021-01-15,"08:30:00","Flat",712.586,2021-01-15 08:30:00,NA,NA
"1121",2021-01-15,"09:00:00","Slope",516.763,2021-01-15 09:00:00,NA,NA
"1122",2021-01-15,"09:00:00","Slope",572.949,2021-01-15 09:00:00,NA,NA
"1123",2021-01-15,"09:00:00","Flat",733.4780833,2021-01-15 09:00:00,NA,NA
"1124",2021-01-15,"09:00:00","Flat",821.0195,2021-01-15 09:00:00,NA,NA
"1125",2021-01-15,"09:30:00","Slope",557.2125,2021-01-15 09:30:00,NA,NA
"1126",2021-01-15,"09:30:00","Slope",614.5145,2021-01-15 09:30:00,NA,NA
"1127",2021-01-15,"09:30:00","Flat",815.6458333,2021-01-15 09:30:00,NA,NA
"1128",2021-01-15,"09:30:00","Flat",914.641,2021-01-15 09:30:00,NA,NA
"1129",2021-01-15,"10:00:00","Slope",585.9145,2021-01-15 10:00:00,NA,NA
"1130",2021-01-15,"10:00:00","Slope",641.1235,2021-01-15 10:00:00,NA,NA
"1131",2021-01-15,"10:00:00","Flat",907.8206667,2021-01-15 10:00:00,NA,NA
"1132",2021-01-15,"10:00:00","Flat",1028.10575,2021-01-15 10:00:00,NA,NA
"1133",2021-01-15,"10:30:00","Slope",663.448,2021-01-15 10:30:00,NA,NA
"1134",2021-01-15,"10:30:00","Slope",719.8295,2021-01-15 10:30:00,NA,NA
"1135",2021-01-15,"10:30:00","Flat",977.6509167,2021-01-15 10:30:00,NA,NA
"1136",2021-01-15,"10:30:00","Flat",1114.64325,2021-01-15 10:30:00,NA,NA
"1137",2021-01-15,"11:00:00","Slope",928.6875,2021-01-15 11:00:00,NA,NA
"1138",2021-01-15,"11:00:00","Slope",973.9425,2021-01-15 11:00:00,NA,NA
"1139",2021-01-15,"11:00:00","Flat",1050.74375,2021-01-15 11:00:00,NA,NA
"1140",2021-01-15,"11:00:00","Flat",1219.575,2021-01-15 11:00:00,NA,NA
"1141",2021-01-15,"11:30:00","Slope",1028.065,2021-01-15 11:30:00,NA,NA
"1142",2021-01-15,"11:30:00","Slope",1067.074,2021-01-15 11:30:00,NA,NA
"1143",2021-01-15,"11:30:00","Flat",1090.114083,2021-01-15 11:30:00,NA,NA
"1144",2021-01-15,"11:30:00","Flat",1283.653,2021-01-15 11:30:00,NA,NA
"1145",2021-01-15,"12:00:00","Slope",1074.4835,2021-01-15 12:00:00,NA,NA
"1146",2021-01-15,"12:00:00","Slope",1127.1065,2021-01-15 12:00:00,NA,NA
"1147",2021-01-15,"12:00:00","Flat",1147.360083,2021-01-15 12:00:00,NA,NA
"1148",2021-01-15,"12:00:00","Flat",1368.017,2021-01-15 12:00:00,NA,NA
"1149",2021-01-15,"12:30:00","Slope",1095.53375,2021-01-15 12:30:00,NA,NA
"1150",2021-01-15,"12:30:00","Slope",1156.872,2021-01-15 12:30:00,NA,NA
"1151",2021-01-15,"12:30:00","Flat",1150.375917,2021-01-15 12:30:00,NA,NA
"1152",2021-01-15,"12:30:00","Flat",1376.18775,2021-01-15 12:30:00,NA,NA
"1153",2021-01-15,"13:00:00","Slope",1107.21775,2021-01-15 13:00:00,NA,NA
"1154",2021-01-15,"13:00:00","Slope",1161.592,2021-01-15 13:00:00,NA,NA
"1155",2021-01-15,"13:00:00","Flat",1228.458583,2021-01-15 13:00:00,NA,NA
"1156",2021-01-15,"13:00:00","Flat",1479.107,2021-01-15 13:00:00,NA,NA
"1157",2021-01-15,"13:30:00","Slope",983.77375,2021-01-15 13:30:00,NA,NA
"1158",2021-01-15,"13:30:00","Slope",1018.753,2021-01-15 13:30:00,NA,NA
"1159",2021-01-15,"13:30:00","Flat",1227.224833,2021-01-15 13:30:00,NA,NA
"1160",2021-01-15,"13:30:00","Flat",1498.95025,2021-01-15 13:30:00,NA,NA
"1161",2021-01-15,"14:00:00","Slope",1034.31975,2021-01-15 14:00:00,NA,NA
"1162",2021-01-15,"14:00:00","Slope",1073.8295,2021-01-15 14:00:00,NA,NA
"1163",2021-01-15,"14:00:00","Flat",1176.805583,2021-01-15 14:00:00,NA,NA
"1164",2021-01-15,"14:00:00","Flat",1501.8885,2021-01-15 14:00:00,NA,NA
"1165",2021-01-15,"14:30:00","Slope",984.885,2021-01-15 14:30:00,NA,NA
"1166",2021-01-15,"14:30:00","Slope",1031.615,2021-01-15 14:30:00,NA,NA
"1167",2021-01-15,"14:30:00","Flat",1170.554583,2021-01-15 14:30:00,NA,NA
"1168",2021-01-15,"14:30:00","Flat",1488.16325,2021-01-15 14:30:00,NA,NA
"1169",2021-01-15,"15:00:00","Slope",906.653,2021-01-15 15:00:00,NA,NA
"1170",2021-01-15,"15:00:00","Slope",960.3135,2021-01-15 15:00:00,NA,NA
"1171",2021-01-15,"15:00:00","Flat",1083.698583,2021-01-15 15:00:00,NA,NA
"1172",2021-01-15,"15:00:00","Flat",1395.7895,2021-01-15 15:00:00,NA,NA
"1173",2021-01-15,"15:30:00","Slope",798.068,2021-01-15 15:30:00,NA,NA
"1174",2021-01-15,"15:30:00","Slope",861.3115,2021-01-15 15:30:00,NA,NA
"1175",2021-01-15,"15:30:00","Flat",953.0581667,2021-01-15 15:30:00,NA,NA
"1176",2021-01-15,"15:30:00","Flat",1245.7375,2021-01-15 15:30:00,NA,NA
"1177",2021-01-15,"16:00:00","Slope",676.4655,2021-01-15 16:00:00,NA,NA
"1178",2021-01-15,"16:00:00","Slope",778.1805,2021-01-15 16:00:00,NA,NA
"1179",2021-01-15,"16:00:00","Flat",797.2218333,2021-01-15 16:00:00,NA,NA
"1180",2021-01-15,"16:00:00","Flat",1056.482,2021-01-15 16:00:00,NA,NA
"1181",2021-01-15,"16:30:00","Slope",324.64375,2021-01-15 16:30:00,NA,NA
"1182",2021-01-15,"16:30:00","Slope",351.581,2021-01-15 16:30:00,NA,NA
"1183",2021-01-15,"16:30:00","Flat",628.0884167,2021-01-15 16:30:00,NA,NA
"1184",2021-01-15,"16:30:00","Flat",842.47275,2021-01-15 16:30:00,NA,NA
"1185",2021-01-15,"17:00:00","Slope",10.8855,2021-01-15 17:00:00,NA,NA
"1186",2021-01-15,"17:00:00","Slope",36.8935,2021-01-15 17:00:00,NA,NA
"1187",2021-01-15,"17:00:00","Flat",464.3560833,2021-01-15 17:00:00,NA,NA
"1188",2021-01-15,"17:00:00","Flat",629.832,2021-01-15 17:00:00,NA,NA
"1189",2021-01-15,"17:30:00","Slope",12.803,2021-01-15 17:30:00,NA,NA
"1190",2021-01-15,"17:30:00","Slope",30.19425,2021-01-15 17:30:00,NA,NA
"1191",2021-01-15,"17:30:00","Flat",312.6048333,2021-01-15 17:30:00,NA,NA
"1192",2021-01-15,"17:30:00","Flat",427.25375,2021-01-15 17:30:00,NA,NA
"1193",2021-01-15,"18:00:00","Slope",124.9045,2021-01-15 18:00:00,NA,NA
"1194",2021-01-15,"18:00:00","Slope",125.847,2021-01-15 18:00:00,NA,NA
"1195",2021-01-15,"18:00:00","Flat",186.3510833,2021-01-15 18:00:00,NA,NA
"1196",2021-01-15,"18:00:00","Flat",250.95875,2021-01-15 18:00:00,NA,NA
"1197",2021-01-15,"18:30:00","Slope",52.92725,2021-01-15 18:30:00,NA,NA
"1198",2021-01-15,"18:30:00","Slope",53.5425,2021-01-15 18:30:00,NA,NA
"1199",2021-01-15,"18:30:00","Flat",79.20675,2021-01-15 18:30:00,NA,NA
"1200",2021-01-15,"18:30:00","Flat",103.201,2021-01-15 18:30:00,NA,NA
"1201",2021-01-15,"19:00:00","Slope",6.6675,2021-01-15 19:00:00,NA,NA
"1202",2021-01-15,"19:00:00","Slope",6.962,2021-01-15 19:00:00,NA,NA
"1203",2021-01-15,"19:00:00","Flat",11.186,2021-01-15 19:00:00,NA,NA
"1204",2021-01-15,"19:00:00","Flat",14.04725,2021-01-15 19:00:00,NA,NA
"1205",2021-01-15,"19:30:00","Slope",0,2021-01-15 19:30:00,NA,NA
"1206",2021-01-15,"19:30:00","Flat",0.054833333,2021-01-15 19:30:00,NA,NA
"1207",2021-01-15,"19:30:00","Flat",0.0805,2021-01-15 19:30:00,NA,NA
"1208",2021-01-15,"20:00:00","Slope",0,2021-01-15 20:00:00,NA,NA
"1209",2021-01-15,"20:00:00","Flat",0,2021-01-15 20:00:00,NA,NA
"1210",2021-01-15,"20:30:00","Slope",0,2021-01-15 20:30:00,NA,NA
"1211",2021-01-15,"20:30:00","Flat",0,2021-01-15 20:30:00,NA,NA
"1212",2021-01-15,"21:00:00","Slope",0,2021-01-15 21:00:00,NA,NA
"1213",2021-01-15,"21:00:00","Flat",0,2021-01-15 21:00:00,NA,NA
"1214",2021-01-15,"21:30:00","Slope",0,2021-01-15 21:30:00,NA,NA
"1215",2021-01-15,"21:30:00","Flat",0,2021-01-15 21:30:00,NA,NA
"1216",2021-01-15,"22:00:00","Slope",0,2021-01-15 22:00:00,NA,NA
"1217",2021-01-15,"22:00:00","Flat",0,2021-01-15 22:00:00,NA,NA
"1218",2021-01-15,"22:30:00","Slope",0,2021-01-15 22:30:00,NA,NA
"1219",2021-01-15,"22:30:00","Flat",0,2021-01-15 22:30:00,NA,NA
"1220",2021-01-15,"23:00:00","Slope",0,2021-01-15 23:00:00,NA,NA
"1221",2021-01-15,"23:00:00","Flat",0,2021-01-15 23:00:00,NA,NA
"1222",2021-01-15,"23:30:00","Slope",0,2021-01-15 23:30:00,NA,NA
"1223",2021-01-15,"23:30:00","Flat",0,2021-01-15 23:30:00,NA,NA
"1224",2021-01-15,"24:00:00","Slope",0,2021-01-16 00:00:00,NA,NA
"1225",2021-01-15,"24:00:00","Flat",0,2021-01-16 00:00:00,NA,NA
"1226",2021-01-16,"00:30:00","Slope",0,2021-01-16 00:30:00,NA,NA
"1227",2021-01-16,"00:30:00","Flat",0,2021-01-16 00:30:00,NA,NA
"1228",2021-01-16,"01:00:00","Slope",0,2021-01-16 01:00:00,NA,NA
"1229",2021-01-16,"01:00:00","Flat",0,2021-01-16 01:00:00,NA,NA
"1230",2021-01-16,"01:30:00","Slope",0,2021-01-16 01:30:00,NA,NA
"1231",2021-01-16,"01:30:00","Flat",0,2021-01-16 01:30:00,NA,NA
"1232",2021-01-16,"02:00:00","Slope",0,2021-01-16 02:00:00,NA,NA
"1233",2021-01-16,"02:00:00","Flat",0,2021-01-16 02:00:00,NA,NA
"1234",2021-01-16,"02:30:00","Slope",0,2021-01-16 02:30:00,NA,NA
"1235",2021-01-16,"02:30:00","Flat",0,2021-01-16 02:30:00,NA,NA
"1236",2021-01-16,"03:00:00","Slope",0,2021-01-16 03:00:00,NA,NA
"1237",2021-01-16,"03:00:00","Flat",0,2021-01-16 03:00:00,NA,NA
"1238",2021-01-16,"03:30:00","Slope",0,2021-01-16 03:30:00,NA,NA
"1239",2021-01-16,"03:30:00","Flat",0,2021-01-16 03:30:00,NA,NA
"1240",2021-01-16,"04:00:00","Slope",0,2021-01-16 04:00:00,NA,NA
"1241",2021-01-16,"04:00:00","Flat",0,2021-01-16 04:00:00,NA,NA
"1242",2021-01-16,"04:30:00","Slope",0,2021-01-16 04:30:00,NA,NA
"1243",2021-01-16,"04:30:00","Flat",0,2021-01-16 04:30:00,NA,NA
"1244",2021-01-16,"05:00:00","Slope",0,2021-01-16 05:00:00,NA,NA
"1245",2021-01-16,"05:00:00","Flat",0,2021-01-16 05:00:00,NA,NA
"1246",2021-01-16,"05:00:00","Flat",0.027416667,2021-01-16 05:00:00,NA,NA
"1247",2021-01-16,"05:30:00","Slope",4.54025,2021-01-16 05:30:00,NA,NA
"1248",2021-01-16,"05:30:00","Slope",4.72,2021-01-16 05:30:00,NA,NA
"1249",2021-01-16,"05:30:00","Flat",8.334666667,2021-01-16 05:30:00,NA,NA
"1250",2021-01-16,"05:30:00","Flat",10.10275,2021-01-16 05:30:00,NA,NA
"1251",2021-01-16,"06:00:00","Slope",36.35375,2021-01-16 06:00:00,NA,NA
"1252",2021-01-16,"06:00:00","Slope",38.704,2021-01-16 06:00:00,NA,NA
"1253",2021-01-16,"06:00:00","Flat",69.33675,2021-01-16 06:00:00,NA,NA
"1254",2021-01-16,"06:00:00","Flat",83.076,2021-01-16 06:00:00,NA,NA
"1255",2021-01-16,"06:30:00","Slope",95.21825,2021-01-16 06:30:00,NA,NA
"1256",2021-01-16,"06:30:00","Slope",103.958,2021-01-16 06:30:00,NA,NA
"1257",2021-01-16,"06:30:00","Flat",200.44325,2021-01-16 06:30:00,NA,NA
"1258",2021-01-16,"06:30:00","Flat",234.37575,2021-01-16 06:30:00,NA,NA
"1259",2021-01-16,"07:00:00","Slope",160.655,2021-01-16 07:00:00,NA,NA
"1260",2021-01-16,"07:00:00","Slope",177.236,2021-01-16 07:00:00,NA,NA
"1261",2021-01-16,"07:00:00","Flat",326.9711667,2021-01-16 07:00:00,NA,NA
"1262",2021-01-16,"07:00:00","Flat",370.82325,2021-01-16 07:00:00,NA,NA
"1263",2021-01-16,"07:30:00","Slope",254.5715,2021-01-16 07:30:00,NA,NA
"1264",2021-01-16,"07:30:00","Slope",283.495,2021-01-16 07:30:00,NA,NA
"1265",2021-01-16,"07:30:00","Flat",464.7125,2021-01-16 07:30:00,NA,NA
"1266",2021-01-16,"07:30:00","Flat",520.31175,2021-01-16 07:30:00,NA,NA
"1267",2021-01-16,"08:00:00","Slope",392.96975,2021-01-16 08:00:00,NA,NA
"1268",2021-01-16,"08:00:00","Slope",432.6175,2021-01-16 08:00:00,NA,NA
"1269",2021-01-16,"08:00:00","Flat",654.13425,2021-01-16 08:00:00,NA,NA
"1270",2021-01-16,"08:00:00","Flat",731.94625,2021-01-16 08:00:00,NA,NA
"1271",2021-01-16,"08:30:00","Slope",291.11575,2021-01-16 08:30:00,NA,NA
"1272",2021-01-16,"08:30:00","Slope",315.709,2021-01-16 08:30:00,NA,NA
"1273",2021-01-16,"08:30:00","Flat",468.9895,2021-01-16 08:30:00,NA,NA
"1274",2021-01-16,"08:30:00","Flat",528.402,2021-01-16 08:30:00,NA,NA
"1275",2021-01-16,"09:00:00","Slope",474.218,2021-01-16 09:00:00,NA,NA
"1276",2021-01-16,"09:00:00","Slope",525.0705,2021-01-16 09:00:00,NA,NA
"1277",2021-01-16,"09:00:00","Flat",848.6829167,2021-01-16 09:00:00,NA,NA
"1278",2021-01-16,"09:00:00","Flat",950.42325,2021-01-16 09:00:00,NA,NA
"1279",2021-01-16,"09:30:00","Slope",588.74025,2021-01-16 09:30:00,NA,NA
"1280",2021-01-16,"09:30:00","Slope",649.944,2021-01-16 09:30:00,NA,NA
"1281",2021-01-16,"09:30:00","Flat",927.1494167,2021-01-16 09:30:00,NA,NA
"1282",2021-01-16,"09:30:00","Flat",1048.23075,2021-01-16 09:30:00,NA,NA
"1283",2021-01-16,"10:00:00","Slope",686.27625,2021-01-16 10:00:00,NA,NA
"1284",2021-01-16,"10:00:00","Slope",751.2175,2021-01-16 10:00:00,NA,NA
"1285",2021-01-16,"10:00:00","Flat",991.7705,2021-01-16 10:00:00,NA,NA
"1286",2021-01-16,"10:00:00","Flat",1130.703,2021-01-16 10:00:00,NA,NA
"1287",2021-01-16,"10:30:00","Slope",751.36375,2021-01-16 10:30:00,NA,NA
"1288",2021-01-16,"10:30:00","Slope",815.1145,2021-01-16 10:30:00,NA,NA
"1289",2021-01-16,"10:30:00","Flat",1088.551333,2021-01-16 10:30:00,NA,NA
"1290",2021-01-16,"10:30:00","Flat",1252.29825,2021-01-16 10:30:00,NA,NA
"1291",2021-01-16,"11:00:00","Slope",800.06825,2021-01-16 11:00:00,NA,NA
"1292",2021-01-16,"11:00:00","Slope",858.0075,2021-01-16 11:00:00,NA,NA
"1293",2021-01-16,"11:00:00","Flat",1193.52975,2021-01-16 11:00:00,NA,NA
"1294",2021-01-16,"11:00:00","Flat",1373.85325,2021-01-16 11:00:00,NA,NA
"1295",2021-01-16,"11:30:00","Slope",851.916,2021-01-16 11:30:00,NA,NA
"1296",2021-01-16,"11:30:00","Slope",894.794,2021-01-16 11:30:00,NA,NA
"1297",2021-01-16,"11:30:00","Flat",1203.89325,2021-01-16 11:30:00,NA,NA
"1298",2021-01-16,"11:30:00","Flat",1407.623,2021-01-16 11:30:00,NA,NA
"1299",2021-01-16,"12:00:00","Slope",909.85975,2021-01-16 12:00:00,NA,NA
"1300",2021-01-16,"12:00:00","Slope",936.271,2021-01-16 12:00:00,NA,NA
"1301",2021-01-16,"12:00:00","Flat",1064.315,2021-01-16 12:00:00,NA,NA
"1302",2021-01-16,"12:00:00","Flat",1247.22675,2021-01-16 12:00:00,NA,NA
"1303",2021-01-16,"12:30:00","Slope",868.598,2021-01-16 12:30:00,NA,NA
"1304",2021-01-16,"12:30:00","Slope",917.8925,2021-01-16 12:30:00,NA,NA
"1305",2021-01-16,"12:30:00","Flat",1187.27875,2021-01-16 12:30:00,NA,NA
"1306",2021-01-16,"12:30:00","Flat",1407.58275,2021-01-16 12:30:00,NA,NA
"1307",2021-01-16,"13:00:00","Slope",871.4105,2021-01-16 13:00:00,NA,NA
"1308",2021-01-16,"13:00:00","Slope",923.94,2021-01-16 13:00:00,NA,NA
"1309",2021-01-16,"13:00:00","Flat",1170.99325,2021-01-16 13:00:00,NA,NA
"1310",2021-01-16,"13:00:00","Flat",1403.55775,2021-01-16 13:00:00,NA,NA
"1311",2021-01-16,"13:30:00","Slope",847.9155,2021-01-16 13:30:00,NA,NA
"1312",2021-01-16,"13:30:00","Slope",914.441,2021-01-16 13:30:00,NA,NA
