"","Date","Time","Origin","Temperature","Date_Time","X","Treatment"
"11443",2021-02-10,"10:00:00","Experiment",27.075,2021-02-10 10:00:00,6350,"Variable"
"11444",2021-02-10,"10:00:00","Slope",26.879,2021-02-10 10:00:00,NA,NA
"11445",2021-02-10,"10:00:00","Flat",26.879,2021-02-10 10:00:00,NA,NA
"11446",2021-02-10,"10:00:00","Flat",27.272,2021-02-10 10:00:00,NA,NA
"11447",2021-02-10,"10:15:00","Experiment",26.683,2021-02-10 10:15:00,6355,"Stable"
"11448",2021-02-10,"10:15:00","Experiment",26.977,2021-02-10 10:15:00,6353,"Variable"
"11449",2021-02-10,"10:15:00","Experiment",26.977,2021-02-10 10:15:00,6356,"Stable"
"11450",2021-02-10,"10:15:00","Experiment",27.075,2021-02-10 10:15:00,6354,"Variable"
"11451",2021-02-10,"10:30:00","Experiment",26.781,2021-02-10 10:30:00,6359,"Stable"
"11452",2021-02-10,"10:30:00","Experiment",26.977,2021-02-10 10:30:00,6357,"Variable"
"11453",2021-02-10,"10:30:00","Experiment",26.977,2021-02-10 10:30:00,6360,"Stable"
"11454",2021-02-10,"10:30:00","Experiment",27.075,2021-02-10 10:30:00,6358,"Variable"
"11455",2021-02-10,"10:30:00","Slope",26.977,2021-02-10 10:30:00,NA,NA
"11456",2021-02-10,"10:30:00","Flat",27.075,2021-02-10 10:30:00,NA,NA
"11457",2021-02-10,"10:30:00","Flat",27.468,2021-02-10 10:30:00,NA,NA
"11458",2021-02-10,"10:45:00","Experiment",26.781,2021-02-10 10:45:00,6363,"Stable"
"11459",2021-02-10,"10:45:00","Experiment",27.075,2021-02-10 10:45:00,6361,"Variable"
"11460",2021-02-10,"10:45:00","Experiment",27.075,2021-02-10 10:45:00,6364,"Stable"
"11461",2021-02-10,"10:45:00","Experiment",27.173,2021-02-10 10:45:00,6362,"Variable"
"11462",2021-02-10,"11:00:00","Experiment",26.781,2021-02-10 11:00:00,6367,"Stable"
"11463",2021-02-10,"11:00:00","Experiment",27.075,2021-02-10 11:00:00,6365,"Variable"
"11464",2021-02-10,"11:00:00","Experiment",27.075,2021-02-10 11:00:00,6368,"Stable"
"11465",2021-02-10,"11:00:00","Experiment",27.173,2021-02-10 11:00:00,6366,"Variable"
"11466",2021-02-10,"11:00:00","Slope",27.075,2021-02-10 11:00:00,NA,NA
"11467",2021-02-10,"11:00:00","Flat",27.173,2021-02-10 11:00:00,NA,NA
"11468",2021-02-10,"11:00:00","Flat",27.567,2021-02-10 11:00:00,NA,NA
"11469",2021-02-10,"11:15:00","Experiment",26.879,2021-02-10 11:15:00,6371,"Stable"
"11470",2021-02-10,"11:15:00","Experiment",27.173,2021-02-10 11:15:00,6369,"Variable"
"11471",2021-02-10,"11:15:00","Experiment",27.173,2021-02-10 11:15:00,6372,"Stable"
"11472",2021-02-10,"11:15:00","Experiment",27.272,2021-02-10 11:15:00,6370,"Variable"
"11473",2021-02-10,"11:30:00","Experiment",26.879,2021-02-10 11:30:00,6375,"Stable"
"11474",2021-02-10,"11:30:00","Experiment",27.173,2021-02-10 11:30:00,6373,"Variable"
"11475",2021-02-10,"11:30:00","Experiment",27.173,2021-02-10 11:30:00,6376,"Stable"
"11476",2021-02-10,"11:30:00","Experiment",27.272,2021-02-10 11:30:00,6374,"Variable"
"11477",2021-02-10,"11:30:00","Slope",27.173,2021-02-10 11:30:00,NA,NA
"11478",2021-02-10,"11:30:00","Flat",26.977,2021-02-10 11:30:00,NA,NA
"11479",2021-02-10,"11:30:00","Flat",27.37,2021-02-10 11:30:00,NA,NA
"11480",2021-02-10,"11:45:00","Experiment",26.977,2021-02-10 11:45:00,6378,"Stable"
"11481",2021-02-10,"11:45:00","Experiment",27.272,2021-02-10 11:45:00,6377,"Variable"
"11482",2021-02-10,"11:45:00","Experiment",27.272,2021-02-10 11:45:00,6379,"Stable"
"11483",2021-02-10,"12:00:00","Experiment",26.977,2021-02-10 12:00:00,6382,"Stable"
"11484",2021-02-10,"12:00:00","Experiment",27.272,2021-02-10 12:00:00,6380,"Variable"
"11485",2021-02-10,"12:00:00","Experiment",27.272,2021-02-10 12:00:00,6383,"Stable"
"11486",2021-02-10,"12:00:00","Experiment",27.37,2021-02-10 12:00:00,6381,"Variable"
"11487",2021-02-10,"12:00:00","Slope",27.075,2021-02-10 12:00:00,NA,NA
"11488",2021-02-10,"12:00:00","Flat",26.585,2021-02-10 12:00:00,NA,NA
"11489",2021-02-10,"12:00:00","Flat",26.977,2021-02-10 12:00:00,NA,NA
"11490",2021-02-10,"12:15:00","Experiment",27.075,2021-02-10 12:15:00,6385,"Stable"
"11491",2021-02-10,"12:15:00","Experiment",27.272,2021-02-10 12:15:00,6386,"Stable"
"11492",2021-02-10,"12:15:00","Experiment",27.37,2021-02-10 12:15:00,6384,"Variable"
"11493",2021-02-10,"12:30:00","Experiment",27.075,2021-02-10 12:30:00,6389,"Stable"
"11494",2021-02-10,"12:30:00","Experiment",27.37,2021-02-10 12:30:00,6387,"Variable"
"11495",2021-02-10,"12:30:00","Experiment",27.37,2021-02-10 12:30:00,6390,"Stable"
"11496",2021-02-10,"12:30:00","Experiment",27.468,2021-02-10 12:30:00,6388,"Variable"
"11497",2021-02-10,"12:30:00","Slope",27.075,2021-02-10 12:30:00,NA,NA
"11498",2021-02-10,"12:30:00","Flat",26.292,2021-02-10 12:30:00,NA,NA
"11499",2021-02-10,"12:30:00","Flat",26.683,2021-02-10 12:30:00,NA,NA
"11500",2021-02-10,"12:45:00","Experiment",27.173,2021-02-10 12:45:00,6392,"Stable"
"11501",2021-02-10,"12:45:00","Experiment",27.468,2021-02-10 12:45:00,6391,"Variable"
"11502",2021-02-10,"12:45:00","Experiment",27.468,2021-02-10 12:45:00,6393,"Stable"
"11503",2021-02-10,"13:00:00","Experiment",27.173,2021-02-10 13:00:00,6396,"Stable"
"11504",2021-02-10,"13:00:00","Experiment",27.468,2021-02-10 13:00:00,6394,"Variable"
"11505",2021-02-10,"13:00:00","Experiment",27.468,2021-02-10 13:00:00,6397,"Stable"
"11506",2021-02-10,"13:00:00","Experiment",27.567,2021-02-10 13:00:00,6395,"Variable"
"11507",2021-02-10,"13:00:00","Slope",27.075,2021-02-10 13:00:00,NA,NA
"11508",2021-02-10,"13:00:00","Slope",27.173,2021-02-10 13:00:00,NA,NA
"11509",2021-02-10,"13:00:00","Flat",26.488,2021-02-10 13:00:00,NA,NA
"11510",2021-02-10,"13:00:00","Flat",26.879,2021-02-10 13:00:00,NA,NA
"11511",2021-02-10,"13:15:00","Experiment",27.272,2021-02-10 13:15:00,6399,"Stable"
"11512",2021-02-10,"13:15:00","Experiment",27.468,2021-02-10 13:15:00,6400,"Stable"
"11513",2021-02-10,"13:15:00","Experiment",27.567,2021-02-10 13:15:00,6398,"Variable"
"11514",2021-02-10,"13:30:00","Experiment",27.272,2021-02-10 13:30:00,6403,"Stable"
"11515",2021-02-10,"13:30:00","Experiment",27.567,2021-02-10 13:30:00,6401,"Variable"
"11516",2021-02-10,"13:30:00","Experiment",27.567,2021-02-10 13:30:00,6404,"Stable"
"11517",2021-02-10,"13:30:00","Experiment",27.665,2021-02-10 13:30:00,6402,"Variable"
"11518",2021-02-10,"13:30:00","Slope",27.37,2021-02-10 13:30:00,NA,NA
"11519",2021-02-10,"13:30:00","Slope",27.468,2021-02-10 13:30:00,NA,NA
"11520",2021-02-10,"13:30:00","Flat",27.075,2021-02-10 13:30:00,NA,NA
"11521",2021-02-10,"13:30:00","Flat",27.468,2021-02-10 13:30:00,NA,NA
"11522",2021-02-10,"13:45:00","Experiment",27.37,2021-02-10 13:45:00,6406,"Stable"
"11523",2021-02-10,"13:45:00","Experiment",27.567,2021-02-10 13:45:00,6407,"Stable"
"11524",2021-02-10,"13:45:00","Experiment",27.665,2021-02-10 13:45:00,6405,"Variable"
"11525",2021-02-10,"14:00:00","Experiment",27.468,2021-02-10 14:00:00,6410,"Stable"
"11526",2021-02-10,"14:00:00","Experiment",27.665,2021-02-10 14:00:00,6408,"Variable"
"11527",2021-02-10,"14:00:00","Experiment",27.665,2021-02-10 14:00:00,6411,"Stable"
"11528",2021-02-10,"14:00:00","Experiment",27.764,2021-02-10 14:00:00,6409,"Variable"
"11529",2021-02-10,"14:00:00","Slope",27.272,2021-02-10 14:00:00,NA,NA
"11530",2021-02-10,"14:00:00","Slope",27.37,2021-02-10 14:00:00,NA,NA
"11531",2021-02-10,"14:00:00","Flat",27.665,2021-02-10 14:00:00,NA,NA
"11532",2021-02-10,"14:00:00","Flat",27.961,2021-02-10 14:00:00,NA,NA
"11533",2021-02-10,"14:15:00","Experiment",27.468,2021-02-10 14:15:00,6413,"Stable"
"11534",2021-02-10,"14:15:00","Experiment",27.665,2021-02-10 14:15:00,6414,"Stable"
"11535",2021-02-10,"14:15:00","Experiment",27.764,2021-02-10 14:15:00,6412,"Variable"
"11536",2021-02-10,"14:30:00","Experiment",27.37,2021-02-10 14:30:00,6416,"Stable"
"11537",2021-02-10,"14:30:00","Experiment",27.665,2021-02-10 14:30:00,6417,"Stable"
"11538",2021-02-10,"14:30:00","Experiment",27.764,2021-02-10 14:30:00,6415,"Variable"
"11539",2021-02-10,"14:30:00","Slope",27.173,2021-02-10 14:30:00,NA,NA
"11540",2021-02-10,"14:30:00","Flat",28.06,2021-02-10 14:30:00,NA,NA
"11541",2021-02-10,"14:30:00","Flat",28.357,2021-02-10 14:30:00,NA,NA
"11542",2021-02-10,"14:45:00","Experiment",27.173,2021-02-10 14:45:00,6419,"Stable"
"11543",2021-02-10,"14:45:00","Experiment",27.468,2021-02-10 14:45:00,6420,"Stable"
"11544",2021-02-10,"14:45:00","Experiment",27.665,2021-02-10 14:45:00,6418,"Variable"
"11545",2021-02-10,"15:00:00","Experiment",26.977,2021-02-10 15:00:00,6423,"Stable"
"11546",2021-02-10,"15:00:00","Experiment",27.272,2021-02-10 15:00:00,6424,"Stable"
"11547",2021-02-10,"15:00:00","Experiment",27.468,2021-02-10 15:00:00,6421,"Variable"
"11548",2021-02-10,"15:00:00","Experiment",27.567,2021-02-10 15:00:00,6422,"Variable"
"11549",2021-02-10,"15:00:00","Slope",27.272,2021-02-10 15:00:00,NA,NA
"11550",2021-02-10,"15:00:00","Flat",28.357,2021-02-10 15:00:00,NA,NA
"11551",2021-02-10,"15:00:00","Flat",28.655,2021-02-10 15:00:00,NA,NA
"11552",2021-02-10,"15:15:00","Experiment",26.683,2021-02-10 15:15:00,6427,"Stable"
"11553",2021-02-10,"15:15:00","Experiment",26.977,2021-02-10 15:15:00,6428,"Stable"
"11554",2021-02-10,"15:15:00","Experiment",27.173,2021-02-10 15:15:00,6425,"Variable"
"11555",2021-02-10,"15:15:00","Experiment",27.272,2021-02-10 15:15:00,6426,"Variable"
"11556",2021-02-10,"15:30:00","Experiment",26.488,2021-02-10 15:30:00,6431,"Stable"
"11557",2021-02-10,"15:30:00","Experiment",26.781,2021-02-10 15:30:00,6432,"Stable"
"11558",2021-02-10,"15:30:00","Experiment",26.879,2021-02-10 15:30:00,6429,"Variable"
"11559",2021-02-10,"15:30:00","Experiment",26.977,2021-02-10 15:30:00,6430,"Variable"
"11560",2021-02-10,"15:30:00","Slope",27.075,2021-02-10 15:30:00,NA,NA
"11561",2021-02-10,"15:30:00","Slope",27.173,2021-02-10 15:30:00,NA,NA
"11562",2021-02-10,"15:30:00","Flat",28.159,2021-02-10 15:30:00,NA,NA
"11563",2021-02-10,"15:30:00","Flat",28.555,2021-02-10 15:30:00,NA,NA
"11564",2021-02-10,"15:45:00","Experiment",26.488,2021-02-10 15:45:00,6435,"Stable"
"11565",2021-02-10,"15:45:00","Experiment",26.781,2021-02-10 15:45:00,6433,"Variable"
"11566",2021-02-10,"15:45:00","Experiment",26.781,2021-02-10 15:45:00,6436,"Stable"
"11567",2021-02-10,"15:45:00","Experiment",26.879,2021-02-10 15:45:00,6434,"Variable"
"11568",2021-02-10,"16:00:00","Experiment",26.585,2021-02-10 16:00:00,6438,"Stable"
"11569",2021-02-10,"16:00:00","Experiment",26.781,2021-02-10 16:00:00,6437,"Variable"
"11570",2021-02-10,"16:00:00","Experiment",26.781,2021-02-10 16:00:00,6439,"Stable"
"11571",2021-02-10,"16:00:00","Slope",27.075,2021-02-10 16:00:00,NA,NA
"11572",2021-02-10,"16:00:00","Flat",27.961,2021-02-10 16:00:00,NA,NA
"11573",2021-02-10,"16:00:00","Flat",28.357,2021-02-10 16:00:00,NA,NA
"11574",2021-02-10,"16:15:00","Experiment",26.585,2021-02-10 16:15:00,6442,"Stable"
"11575",2021-02-10,"16:15:00","Experiment",26.781,2021-02-10 16:15:00,6440,"Variable"
"11576",2021-02-10,"16:15:00","Experiment",26.781,2021-02-10 16:15:00,6443,"Stable"
"11577",2021-02-10,"16:15:00","Experiment",26.879,2021-02-10 16:15:00,6441,"Variable"
"11578",2021-02-10,"16:30:00","Experiment",26.683,2021-02-10 16:30:00,6445,"Stable"
"11579",2021-02-10,"16:30:00","Experiment",26.879,2021-02-10 16:30:00,6444,"Variable"
"11580",2021-02-10,"16:30:00","Experiment",26.879,2021-02-10 16:30:00,6446,"Stable"
"11581",2021-02-10,"16:30:00","Slope",26.977,2021-02-10 16:30:00,NA,NA
"11582",2021-02-10,"16:30:00","Slope",27.075,2021-02-10 16:30:00,NA,NA
"11583",2021-02-10,"16:30:00","Flat",27.862,2021-02-10 16:30:00,NA,NA
"11584",2021-02-10,"16:30:00","Flat",28.258,2021-02-10 16:30:00,NA,NA
"11585",2021-02-10,"16:45:00","Experiment",26.683,2021-02-10 16:45:00,6448,"Stable"
"11586",2021-02-10,"16:45:00","Experiment",26.879,2021-02-10 16:45:00,6447,"Variable"
"11587",2021-02-10,"16:45:00","Experiment",26.879,2021-02-10 16:45:00,6449,"Stable"
"11588",2021-02-10,"17:00:00","Experiment",26.683,2021-02-10 17:00:00,6451,"Stable"
"11589",2021-02-10,"17:00:00","Experiment",26.879,2021-02-10 17:00:00,6450,"Variable"
"11590",2021-02-10,"17:00:00","Experiment",26.879,2021-02-10 17:00:00,6452,"Stable"
"11591",2021-02-10,"17:00:00","Slope",26.879,2021-02-10 17:00:00,NA,NA
"11592",2021-02-10,"17:00:00","Flat",27.37,2021-02-10 17:00:00,NA,NA
"11593",2021-02-10,"17:00:00","Flat",27.764,2021-02-10 17:00:00,NA,NA
"11594",2021-02-10,"17:15:00","Experiment",26.683,2021-02-10 17:15:00,6454,"Stable"
"11595",2021-02-10,"17:15:00","Experiment",26.879,2021-02-10 17:15:00,6453,"Variable"
"11596",2021-02-10,"17:15:00","Experiment",26.879,2021-02-10 17:15:00,6455,"Stable"
"11597",2021-02-10,"17:30:00","Experiment",26.683,2021-02-10 17:30:00,6457,"Stable"
"11598",2021-02-10,"17:30:00","Experiment",26.879,2021-02-10 17:30:00,6456,"Variable"
"11599",2021-02-10,"17:30:00","Experiment",26.879,2021-02-10 17:30:00,6458,"Stable"
"11600",2021-02-10,"17:30:00","Slope",26.879,2021-02-10 17:30:00,NA,NA
"11601",2021-02-10,"17:30:00","Flat",27.173,2021-02-10 17:30:00,NA,NA
"11602",2021-02-10,"17:30:00","Flat",27.567,2021-02-10 17:30:00,NA,NA
"11603",2021-02-10,"17:45:00","Experiment",26.781,2021-02-10 17:45:00,6461,"Stable"
"11604",2021-02-10,"17:45:00","Experiment",26.879,2021-02-10 17:45:00,6459,"Variable"
"11605",2021-02-10,"17:45:00","Experiment",26.879,2021-02-10 17:45:00,6462,"Stable"
"11606",2021-02-10,"17:45:00","Experiment",26.977,2021-02-10 17:45:00,6460,"Variable"
"11607",2021-02-10,"18:00:00","Experiment",26.781,2021-02-10 18:00:00,6464,"Stable"
"11608",2021-02-10,"18:00:00","Experiment",26.977,2021-02-10 18:00:00,6463,"Variable"
"11609",2021-02-10,"18:00:00","Experiment",26.977,2021-02-10 18:00:00,6465,"Stable"
"11610",2021-02-10,"18:00:00","Slope",26.879,2021-02-10 18:00:00,NA,NA
"11611",2021-02-10,"18:00:00","Flat",27.075,2021-02-10 18:00:00,NA,NA
"11612",2021-02-10,"18:00:00","Flat",27.468,2021-02-10 18:00:00,NA,NA
"11613",2021-02-10,"18:15:00","Experiment",26.781,2021-02-10 18:15:00,6467,"Stable"
"11614",2021-02-10,"18:15:00","Experiment",26.977,2021-02-10 18:15:00,6466,"Variable"
"11615",2021-02-10,"18:15:00","Experiment",26.977,2021-02-10 18:15:00,6468,"Stable"
"11616",2021-02-10,"18:30:00","Experiment",26.781,2021-02-10 18:30:00,6470,"Stable"
"11617",2021-02-10,"18:30:00","Experiment",26.977,2021-02-10 18:30:00,6469,"Variable"
"11618",2021-02-10,"18:30:00","Experiment",26.977,2021-02-10 18:30:00,6471,"Stable"
"11619",2021-02-10,"18:30:00","Slope",26.879,2021-02-10 18:30:00,NA,NA
"11620",2021-02-10,"18:30:00","Flat",26.977,2021-02-10 18:30:00,NA,NA
"11621",2021-02-10,"18:30:00","Flat",27.37,2021-02-10 18:30:00,NA,NA
"11622",2021-02-10,"18:45:00","Experiment",26.879,2021-02-10 18:45:00,6473,"Stable"
"11623",2021-02-10,"18:45:00","Experiment",26.977,2021-02-10 18:45:00,6472,"Variable"
"11624",2021-02-10,"18:45:00","Experiment",26.977,2021-02-10 18:45:00,6474,"Stable"
"11625",2021-02-10,"19:00:00","Experiment",26.879,2021-02-10 19:00:00,6477,"Stable"
"11626",2021-02-10,"19:00:00","Experiment",26.977,2021-02-10 19:00:00,6475,"Variable"
"11627",2021-02-10,"19:00:00","Experiment",26.977,2021-02-10 19:00:00,6478,"Stable"
"11628",2021-02-10,"19:00:00","Experiment",27.075,2021-02-10 19:00:00,6476,"Variable"
"11629",2021-02-10,"19:00:00","Slope",26.879,2021-02-10 19:00:00,NA,NA
"11630",2021-02-10,"19:00:00","Flat",26.879,2021-02-10 19:00:00,NA,NA
"11631",2021-02-10,"19:00:00","Flat",27.272,2021-02-10 19:00:00,NA,NA
"11632",2021-02-10,"19:15:00","Experiment",26.879,2021-02-10 19:15:00,6481,"Stable"
"11633",2021-02-10,"19:15:00","Experiment",26.977,2021-02-10 19:15:00,6479,"Variable"
"11634",2021-02-10,"19:15:00","Experiment",27.075,2021-02-10 19:15:00,6480,"Variable"
"11635",2021-02-10,"19:15:00","Experiment",27.075,2021-02-10 19:15:00,6482,"Stable"
"11636",2021-02-10,"19:30:00","Experiment",26.879,2021-02-10 19:30:00,6484,"Stable"
"11637",2021-02-10,"19:30:00","Experiment",27.075,2021-02-10 19:30:00,6483,"Variable"
"11638",2021-02-10,"19:30:00","Experiment",27.075,2021-02-10 19:30:00,6485,"Stable"
"11639",2021-02-10,"19:30:00","Slope",26.977,2021-02-10 19:30:00,NA,NA
"11640",2021-02-10,"19:30:00","Slope",27.075,2021-02-10 19:30:00,NA,NA
"11641",2021-02-10,"19:30:00","Flat",26.39,2021-02-10 19:30:00,NA,NA
"11642",2021-02-10,"19:30:00","Flat",26.781,2021-02-10 19:30:00,NA,NA
"11643",2021-02-10,"19:45:00","Experiment",26.977,2021-02-10 19:45:00,6487,"Stable"
"11644",2021-02-10,"19:45:00","Experiment",27.075,2021-02-10 19:45:00,6486,"Variable"
"11645",2021-02-10,"19:45:00","Experiment",27.075,2021-02-10 19:45:00,6488,"Stable"
"11646",2021-02-10,"2:00:00","Experiment",26.39,2021-02-10 02:00:00,6242,"Stable"
"11647",2021-02-10,"2:00:00","Experiment",26.585,2021-02-10 02:00:00,6243,"Stable"
"11648",2021-02-10,"2:00:00","Experiment",26.683,2021-02-10 02:00:00,6240,"Variable"
"11649",2021-02-10,"2:00:00","Experiment",26.781,2021-02-10 02:00:00,6241,"Variable"
"11650",2021-02-10,"2:15:00","Experiment",26.39,2021-02-10 02:15:00,6246,"Stable"
"11651",2021-02-10,"2:15:00","Experiment",26.585,2021-02-10 02:15:00,6247,"Stable"
"11652",2021-02-10,"2:15:00","Experiment",26.683,2021-02-10 02:15:00,6244,"Variable"
"11653",2021-02-10,"2:15:00","Experiment",26.781,2021-02-10 02:15:00,6245,"Variable"
"11654",2021-02-10,"2:30:00","Experiment",26.39,2021-02-10 02:30:00,6249,"Stable"
"11655",2021-02-10,"2:30:00","Experiment",26.585,2021-02-10 02:30:00,6250,"Stable"
"11656",2021-02-10,"2:30:00","Experiment",26.683,2021-02-10 02:30:00,6248,"Variable"
"11657",2021-02-10,"2:45:00","Experiment",26.39,2021-02-10 02:45:00,6252,"Stable"
"11658",2021-02-10,"2:45:00","Experiment",26.488,2021-02-10 02:45:00,6251,"Variable"
"11659",2021-02-10,"2:45:00","Experiment",26.488,2021-02-10 02:45:00,6253,"Stable"
"11660",2021-02-10,"20:00:00","Experiment",26.977,2021-02-10 20:00:00,6490,"Stable"
"11661",2021-02-10,"20:00:00","Experiment",27.075,2021-02-10 20:00:00,6489,"Variable"
"11662",2021-02-10,"20:00:00","Experiment",27.075,2021-02-10 20:00:00,6491,"Stable"
"11663",2021-02-10,"20:00:00","Slope",26.977,2021-02-10 20:00:00,NA,NA
"11664",2021-02-10,"20:00:00","Slope",27.075,2021-02-10 20:00:00,NA,NA
"11665",2021-02-10,"20:00:00","Flat",26.488,2021-02-10 20:00:00,NA,NA
"11666",2021-02-10,"20:00:00","Flat",26.879,2021-02-10 20:00:00,NA,NA
"11667",2021-02-10,"20:15:00","Experiment",26.977,2021-02-10 20:15:00,6494,"Stable"
"11668",2021-02-10,"20:15:00","Experiment",27.075,2021-02-10 20:15:00,6492,"Variable"
"11669",2021-02-10,"20:15:00","Experiment",27.075,2021-02-10 20:15:00,6495,"Stable"
"11670",2021-02-10,"20:15:00","Experiment",27.173,2021-02-10 20:15:00,6493,"Variable"
"11671",2021-02-10,"20:30:00","Experiment",26.977,2021-02-10 20:30:00,6498,"Stable"
"11672",2021-02-10,"20:30:00","Experiment",27.075,2021-02-10 20:30:00,6496,"Variable"
"11673",2021-02-10,"20:30:00","Experiment",27.173,2021-02-10 20:30:00,6497,"Variable"
"11674",2021-02-10,"20:30:00","Experiment",27.173,2021-02-10 20:30:00,6499,"Stable"
"11675",2021-02-10,"20:30:00","Slope",26.977,2021-02-10 20:30:00,NA,NA
"11676",2021-02-10,"20:30:00","Flat",26.585,2021-02-10 20:30:00,NA,NA
"11677",2021-02-10,"20:30:00","Flat",26.977,2021-02-10 20:30:00,NA,NA
"11678",2021-02-10,"20:45:00","Experiment",26.977,2021-02-10 20:45:00,6502,"Stable"
"11679",2021-02-10,"20:45:00","Experiment",27.075,2021-02-10 20:45:00,6500,"Variable"
"11680",2021-02-10,"20:45:00","Experiment",27.173,2021-02-10 20:45:00,6501,"Variable"
"11681",2021-02-10,"20:45:00","Experiment",27.173,2021-02-10 20:45:00,6503,"Stable"
"11682",2021-02-10,"21:00:00","Experiment",26.977,2021-02-10 21:00:00,6505,"Stable"
"11683",2021-02-10,"21:00:00","Experiment",27.173,2021-02-10 21:00:00,6504,"Variable"
"11684",2021-02-10,"21:00:00","Experiment",27.173,2021-02-10 21:00:00,6506,"Stable"
"11685",2021-02-10,"21:00:00","Slope",26.585,2021-02-10 21:00:00,NA,NA
"11686",2021-02-10,"21:00:00","Slope",26.683,2021-02-10 21:00:00,NA,NA
"11687",2021-02-10,"21:00:00","Flat",26.879,2021-02-10 21:00:00,NA,NA
"11688",2021-02-10,"21:00:00","Flat",27.272,2021-02-10 21:00:00,NA,NA
"11689",2021-02-10,"21:15:00","Experiment",26.977,2021-02-10 21:15:00,6508,"Stable"
"11690",2021-02-10,"21:15:00","Experiment",27.173,2021-02-10 21:15:00,6507,"Variable"
"11691",2021-02-10,"21:15:00","Experiment",27.173,2021-02-10 21:15:00,6509,"Stable"
"11692",2021-02-10,"21:30:00","Experiment",26.977,2021-02-10 21:30:00,6511,"Stable"
"11693",2021-02-10,"21:30:00","Experiment",27.173,2021-02-10 21:30:00,6510,"Variable"
"11694",2021-02-10,"21:30:00","Experiment",27.173,2021-02-10 21:30:00,6512,"Stable"
"11695",2021-02-10,"21:30:00","Slope",26.39,2021-02-10 21:30:00,NA,NA
"11696",2021-02-10,"21:30:00","Flat",26.097,2021-02-10 21:30:00,NA,NA
"11697",2021-02-10,"21:30:00","Flat",26.488,2021-02-10 21:30:00,NA,NA
"11698",2021-02-10,"21:45:00","Experiment",27.075,2021-02-10 21:45:00,6514,"Stable"
"11699",2021-02-10,"21:45:00","Experiment",27.173,2021-02-10 21:45:00,6513,"Variable"
"11700",2021-02-10,"21:45:00","Experiment",27.173,2021-02-10 21:45:00,6515,"Stable"
"11701",2021-02-10,"22:00:00","Experiment",27.075,2021-02-10 22:00:00,6517,"Stable"
"11702",2021-02-10,"22:00:00","Experiment",27.173,2021-02-10 22:00:00,6516,"Variable"
"11703",2021-02-10,"22:00:00","Experiment",27.173,2021-02-10 22:00:00,6518,"Stable"
"11704",2021-02-10,"22:00:00","Slope",26.39,2021-02-10 22:00:00,NA,NA
"11705",2021-02-10,"22:00:00","Flat",26,2021-02-10 22:00:00,NA,NA
"11706",2021-02-10,"22:00:00","Flat",26.39,2021-02-10 22:00:00,NA,NA
"11707",2021-02-10,"22:15:00","Experiment",27.075,2021-02-10 22:15:00,6520,"Stable"
"11708",2021-02-10,"22:15:00","Experiment",27.173,2021-02-10 22:15:00,6519,"Variable"
"11709",2021-02-10,"22:15:00","Experiment",27.173,2021-02-10 22:15:00,6521,"Stable"
"11710",2021-02-10,"22:30:00","Experiment",27.075,2021-02-10 22:30:00,6523,"Stable"
"11711",2021-02-10,"22:30:00","Experiment",27.173,2021-02-10 22:30:00,6522,"Variable"
"11712",2021-02-10,"22:30:00","Experiment",27.173,2021-02-10 22:30:00,6524,"Stable"
"11713",2021-02-10,"22:30:00","Slope",26.683,2021-02-10 22:30:00,NA,NA
"11714",2021-02-10,"22:30:00","Flat",26,2021-02-10 22:30:00,NA,NA
"11715",2021-02-10,"22:30:00","Flat",26.39,2021-02-10 22:30:00,NA,NA
"11716",2021-02-10,"22:45:00","Experiment",27.075,2021-02-10 22:45:00,6526,"Stable"
"11717",2021-02-10,"22:45:00","Experiment",27.173,2021-02-10 22:45:00,6525,"Variable"
"11718",2021-02-10,"22:45:00","Experiment",27.173,2021-02-10 22:45:00,6527,"Stable"
"11719",2021-02-10,"23:00:00","Experiment",27.075,2021-02-10 23:00:00,6529,"Stable"
"11720",2021-02-10,"23:00:00","Experiment",27.173,2021-02-10 23:00:00,6528,"Variable"
"11721",2021-02-10,"23:00:00","Experiment",27.173,2021-02-10 23:00:00,6530,"Stable"
"11722",2021-02-10,"23:00:00","Slope",26.879,2021-02-10 23:00:00,NA,NA
"11723",2021-02-10,"23:00:00","Flat",26,2021-02-10 23:00:00,NA,NA
"11724",2021-02-10,"23:00:00","Flat",26.292,2021-02-10 23:00:00,NA,NA
"11725",2021-02-10,"23:15:00","Experiment",26.977,2021-02-10 23:15:00,6532,"Stable"
"11726",2021-02-10,"23:15:00","Experiment",27.173,2021-02-10 23:15:00,6531,"Variable"
"11727",2021-02-10,"23:15:00","Experiment",27.173,2021-02-10 23:15:00,6533,"Stable"
"11728",2021-02-10,"23:30:00","Experiment",26.977,2021-02-10 23:30:00,6535,"Stable"
"11729",2021-02-10,"23:30:00","Experiment",27.173,2021-02-10 23:30:00,6534,"Variable"
"11730",2021-02-10,"23:30:00","Experiment",27.173,2021-02-10 23:30:00,6536,"Stable"
"11731",2021-02-10,"23:30:00","Slope",27.075,2021-02-10 23:30:00,NA,NA
"11732",2021-02-10,"23:30:00","Flat",25.902,2021-02-10 23:30:00,NA,NA
"11733",2021-02-10,"23:30:00","Flat",26.292,2021-02-10 23:30:00,NA,NA
"11734",2021-02-10,"23:45:00","Experiment",26.977,2021-02-10 23:45:00,6538,"Stable"
